# 情境：worst_practice｜說明：AI推薦1~10完全沒命中廠商送出的任一職類（不管同中類、同大類，都算沒命中）
情境,職缺名稱,duty0,duty1,duty2,duty3,duty4,職類推薦1,職類推薦2,職類推薦3,職類推薦4,職類推薦5,職類推薦6,職類推薦7,職類推薦8,職類推薦9,職類推薦10,命中名次,前5名覆蓋數,廠商送出數
worst_practice,打樁機司機及助手,挖土／推土機相關操作人員,重機械操作人員,,,,聯結車司機,理貨人員,隨車人員,攝影助理,小客車／小貨車司機,學徒,外務／快遞／送貨,助教,車縫人員,大貨車司機,,0,2
worst_practice,混凝土廠 鏟土機/鏟裝機司機,挖土／推土機相關操作人員,重機械操作人員,,,,汽車檢驗員,汽車維修人員,CNC車床人員,機車維修人員,壓鑄模具技術人員,塑膠押出技術人員,吊車／起重機相關操作人員,線切割技術人員,噴漆技術人員,沖床人員,,0,2
worst_practice,橋頭區道明幼兒園誠徵教師助理員(準公共幼兒園),特殊教育教師,幼教老師,,,,資訊助理人員,媒體公關人員,行銷企劃助理,執行製作／助理,電腦操作／資料輸入,人事助理,攝影助理,特別助理,行政人員,秘書,,0,2
worst_practice,儲備公益兒童作文老師,其他教育類老師,作文老師,,,,資材人員,幼教老師,售票／收銀人員,智慧製程工程師,水電工程師,木工,PLC／自動控制工程師,資材主管,資料庫管理人員,產品經理,,0,2
worst_practice,兒童正音班老師(板橋),語文補習班老師,作文老師,,,,幼教老師,調酒師／吧台人員,冷熱飲調製人員,補習班主任／主管,安親課輔老師,升學補習班老師,售票／收銀人員,資材人員,門市／店員／專櫃人員,教保員／保育員,,0,2
worst_practice,兼職/國中小國文 作文任課師/輔導老師-台中市北屯區,語文補習班老師,作文老師,,,,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館服務人員,資材人員,門市／店員／專櫃人員,專任管理員,咖啡師,售票／收銀人員,藥師,侍酒師,,0,2
worst_practice,正職 作文、國文老師-台中市北屯區,語文補習班老師,作文老師,,,,調酒師／吧台人員,冷熱飲調製人員,侍酒師,門市／店員／專櫃人員,售票／收銀人員,資材人員,品管／品保主管,智慧製程工程師,飯店／旅館服務人員,資材主管,,0,2
worst_practice,兼職/國中小國文 作文任課師/輔導老師-台中市南屯區,語文補習班老師,作文老師,,,,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館服務人員,門市／店員／專櫃人員,侍酒師,資材人員,咖啡師,外送人員,售票／收銀人員,藥師助理,,0,2
worst_practice,幼兒才藝老師,才藝類老師,珠心算老師,,,,幼教老師,美術老師,升學補習班老師,教保員／保育員,資材人員,安親課輔老師,智慧製程工程師,冷熱飲調製人員,木工,調酒師／吧台人員,,0,2
worst_practice,櫃台工讀老師,語文補習班老師,數理補習班老師,,,,飯店／旅館櫃檯人員,飯店／旅館服務人員,禮賓接待人員,總機／接待／櫃檯人員,工讀生,補習班導師,銀行辦事人員,診所助理,電腦補習班老師,休閒娛樂事業從業人員,,0,2
worst_practice,國小自然老師,其他教育類老師,數理補習班老師,,,,國小教師,智慧製程工程師,木工,調酒師／吧台人員,幼教老師,美術老師,工讀生,品管／品保主管,教保員／保育員,獸醫／獸醫佐,,0,2
worst_practice,理化老師-太平新高校,其他教育類老師,數理補習班老師,,,,資材人員,智慧製程工程師,調酒師／吧台人員,PLC／自動控制工程師,電腦補習班老師,建築繪圖／設計,品管人員,CNC車床人員,平面設計,資材主管,,0,2
worst_practice,課輔老師（麥寮精英分校),語文補習班老師,數理補習班老師,,,,安親課輔老師,教保員／保育員,升學補習班老師,特殊教育教師,幼教老師,美術老師,高中職教師,助教,補習班導師,國小教師,,0,2
worst_practice,國中理化輔導老師(在校生可/兼職可),工讀生,數理補習班老師,,,,國中教師,升學補習班老師,資材人員,教保員／保育員,高中職教師,倉管／物料管理員,幼教老師,倉儲物流人員,電腦補習班老師,安親課輔老師,,0,2
worst_practice,(桃)平鎮校-兒童兼任數學老師,幼教老師,數理補習班老師,,,,電腦補習班老師,珠心算老師,工讀生,包裝設計,建築繪圖／設計,留學諮詢顧問,資料庫管理人員,資材人員,平面設計,排版人員,,0,2
worst_practice,中高年級國小全科班老師(兼職),安親課輔老師,數理補習班老師,,,,國小教師,飯店／旅館櫃檯人員,電腦補習班老師,高中職教師,專任管理員,工讀生,國中教師,資材人員,作文老師,神秘客,,0,2
worst_practice,【TICO】 供應鏈管理專員,採購主管,採購人員,,,,倉管／物料管理員,資材人員,倉儲物流人員,生管／助理,理貨人員,資材主管,生管主管,水電工,技術人員,包裝員／作業員,,0,2
worst_practice,資深採購/儲備幹部_金屬加工大廠 (3008416),採購主管,採購人員,,,,生管主管,模具技術人員,電機技師／工程師,壓鑄模具技術人員,電機設備裝配員,智慧製程工程師,塑膠模具技術人員,技術人員,電機工程主管,製程主管,,0,2
worst_practice,工程採購主管 (副理/經理) (LB) (ID: 586714),採購主管,採購人員,,,,軟體專案主管,營建主管,業務工程師,設計主管,設備工程主管,電機工程主管,CAD／CAM工程師,結構技師／工程師,土木工程師,客戶成功經理,,0,2
worst_practice,(六福旅遊集團 - 棲蘭明池) 採購副理,採購主管,採購人員,,,,採購助理,國貿助理,活動企劃人員,業務助理,秘書,生管／助理,越南翻譯／口譯人員,電腦操作／資料輸入,財務／會計助理,國貿人員,,0,2
worst_practice,◆採發部專員◆,採購主管,採購人員,,,,製程主管,生管主管,客服主管,電機工程主管,專案管理主管,智慧製程工程師,PLC／自動控制工程師,資材主管,電機技師／工程師,化學／化工工程師,,0,2
worst_practice,供應鏈管理專員,專案經理,採購人員,,,,資材人員,資材主管,倉管／物料管理員,生管主管,倉儲物流人員,水電工,技術人員,領班／管理幹部,生管／助理,PLC／自動控制工程師,,0,2
worst_practice,工程發包採購專員 (斗六廠),營造工程師,採購人員,,,,發包人員,裝潢工程人員,內業工程人員,系統工程師,客服工程師,PCB-Layout佈局工程師,零組件工程師,冷凍空調繪圖／設計,CAD／CAM工程師,水電工程師,,0,2
worst_practice,採購部儲備主管(台中西屯總公司),行政人員,採購人員,,,,採購主管,儲備幹部,客服主管,生管主管,資材主管,電機工程主管,產品企劃主管,設備工程主管,國外業務主管,國內業務主管,,0,2
worst_practice,專案人力－場館營運專員PL,行政人員,採購人員,,,,保險業務員／經紀人,軟體專案主管,金融營業人員,專案業務主管,報關人員,產品經理,建築繪圖／設計,資材主管,神秘客,票務人員／旅行社人員,,0,2
worst_practice,加工件請購管理師-台南 (DL-15160),資材人員,採購人員,,,,電機技師／工程師,水電工,電機設備裝配員,模具技術人員,生管主管,塑膠押出技術人員,智慧製程工程師,塑膠模具技術人員,技術人員,金屬模具技術人員,,0,2
worst_practice,行政文書助理,行政助理,採購人員,,,,秘書,行政人員,電腦操作／資料輸入,財務／會計助理,業務助理,國貿助理,採購助理,排版人員,檔案資料管理人員,活動企劃人員,,0,2
worst_practice,"怪手駕駛員[月薪36,500元]",挖土／推土機相關操作人員,重機械操作人員,,,,小客車／小貨車司機,CNC車床人員,塑膠押出技術人員,飛行機師,外務／快遞／送貨,大貨車司機,電機技師／工程師,理貨人員,大客車司機,智慧製程工程師,,0,2
worst_practice,北區-國中自然科老師(永和/網溪國小附近),補習班導師,數理補習班老師,,,,PLC／自動控制工程師,資材人員,作文老師,機構工程師,工業設計,智慧製程工程師,資料庫管理人員,神秘客,水電工程師,電子工程師,,0,2
worst_practice,兼職國中班導師,補習班導師,數理補習班老師,,,,國中教師,冷熱飲調製人員,專任管理員,神秘客,休閒娛樂事業從業人員,飯店／旅館櫃檯人員,藥師,資材人員,高中職教師,藥師助理,,0,2
worst_practice,幼兒園廚房助理(探索校區),餐廚助手,中式廚師,,,,電腦操作／資料輸入,生管／助理,資訊助理人員,室內設計助理,行政人員,秘書,採購助理,執行製作／助理,行銷企劃助理,人事助理,,0,2
worst_practice,托嬰中心廚工(不需證照),餐廚助手,中式廚師,,,,生鮮處理人員,保母／托育人員,休閒娛樂事業從業人員,倉管／物料管理員,倉儲物流人員,房務人員,資材人員,資材主管,木工,電訪人員,,0,2
worst_practice,冷台助手,餐廚助手,中式廚師,,,,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,侍酒師,飯店／旅館服務人員,售票／收銀人員,外送人員,電腦操作／資料輸入,洗碗人員,業務助理,,0,2
worst_practice,餐飲部-宴會廳中廚房-打荷/打伙 Banquet Prep Cook,餐廚助手,中式廚師,,,,餐飲主管,調酒師／吧台人員,侍酒師,冷熱飲調製人員,飯店／旅館服務人員,品管／品保主管,門市／店員／專櫃人員,店長／門市管理人員,中醫師,餐飲服務人員,,0,2
worst_practice,家務人員-生活助理(新店),家事服務／洗衣,中式廚師,,,,電腦操作／資料輸入,秘書,行政人員,財務／會計助理,業務助理,採購助理,國貿助理,檔案資料管理人員,行銷企劃助理,排版人員,,0,2
worst_practice,廚房工作人員,餐廚助手,中式廚師,,,,房務人員,調酒師／吧台人員,門市／店員／專櫃人員,冷熱飲調製人員,飯店／旅館服務人員,售票／收銀人員,資材人員,智慧製程工程師,營建雜工／粗工,資材主管,,0,2
worst_practice,中研托嬰中心廚工,餐廚助手,中式廚師,,,,心理學研究人員,市場調查／分析人員,生鮮處理人員,食品研發人員,實驗／化驗人員,電子工程師,物理相關研究人員,材料分析員,化學／化工工程師,環境分析研究員,,0,2
worst_practice,【8月新開店!!】黑毛屋 高雄夢時代店-正職儲備幹部『起薪36.5K』,餐飲服務人員,日式廚師,,,,調酒師／吧台人員,品管／品保主管,西式廚師,餐飲主管,店長／門市管理人員,冷熱飲調製人員,侍酒師,門市／店員／專櫃人員,儲備幹部,其他料理廚師,,0,2
worst_practice,樹太老日本定食(台中大全聯忠明店)-儲備主管,中式廚師,日式廚師,,,,餐飲主管,店長／門市管理人員,調酒師／吧台人員,品管／品保主管,儲備幹部,侍酒師,門市／店員／專櫃人員,樓面管理人員,資材主管,冷熱飲調製人員,,0,2
worst_practice,兼職計時廚師,中式廚師,日式廚師,,,,調酒師／吧台人員,冷熱飲調製人員,洗碗人員,餐廚助手,西式廚師,外送人員,侍酒師,門市／店員／專櫃人員,餐飲服務人員,飯店／旅館服務人員,,0,2
worst_practice,勝博殿儲備內場主管[台北地區],中式廚師,日式廚師,,,,餐廚助手,餐飲服務人員,西式廚師,其他料理廚師,品管／品保主管,餐飲主管,餐飲領班,調酒師／吧台人員,稽核人員,稽核主管,,0,2
worst_practice,樹太老日本定食(台中青海店)-儲備主管,中式廚師,日式廚師,,,,餐飲主管,店長／門市管理人員,調酒師／吧台人員,品管／品保主管,儲備幹部,侍酒師,門市／店員／專櫃人員,樓面管理人員,資材主管,冷熱飲調製人員,,0,2
worst_practice,廚務人員,中式廚師,日式廚師,,,,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館服務人員,房務人員,餐廚助手,售票／收銀人員,洗碗人員,侍酒師,資材人員,,0,2
worst_practice,冷檯,中式廚師,日式廚師,,,,冷熱飲調製人員,飯店／旅館櫃檯人員,調酒師／吧台人員,禮賓接待人員,飯店／旅館服務人員,診所助理,神秘客,電腦操作／資料輸入,售票／收銀人員,資材人員,,0,2
worst_practice,現場工程師(嘉義地區),工地品管員／工程師,營建工程人員,,,,冷凍空調繪圖／設計,PLC／自動控制工程師,水電工程師,IC佈局工程師,嵌入式工程師,土木技師,工業設計,CAD／CAM工程師,軟體工程師,BIOS工程師,,0,2
worst_practice,現場工程師(台東鹿野),工地品管員／工程師,營建工程人員,,,,冷凍空調繪圖／設計,嵌入式工程師,IC佈局工程師,軟體工程師,IC設計工程師,工業設計,PLC／自動控制工程師,CAD／CAM工程師,水電工程師,BIOS工程師,,0,2
worst_practice,品管主管(建築業),工地品管員／工程師,營建工程人員,,,,電機工程主管,土木工程師,儲備幹部,營建主管,結構技師／工程師,設備工程主管,水電工程師,客服主管,工地主管／主任,客戶成功經理,,0,2
worst_practice,土木/機電 助理工程師（大潭電廠）,土木工程師,營建工程人員,,,,冷凍空調繪圖／設計,工程助理,室內設計助理,機械設計／繪圖人員,CNC程式設計師,組裝組立技術人員,CAD／CAM工程師,設計助理,軟體助理工程師,音響／音控技術人員,,0,2
worst_practice,新一壽司丼廚師(一頭班),中式廚師,日式廚師,,,,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,侍酒師,西式廚師,餐廚助手,飯店／旅館服務人員,餐飲服務人員,餐飲主管,洗碗人員,,0,2
worst_practice,公共工程備標工程師,工地品管員／工程師,營建工程人員,,,,IC設計工程師,嵌入式工程師,軟體工程師,土木工程師,通訊軟體工程師,現場規劃工程師,IC佈局工程師,建築師,水電工程師,工務工管人員,,0,2
worst_practice,營造業現場技工&學徒/日薪【台南-台積電新建廠區 】,水電工,營建工程人員,,,,CNC車床人員,技術人員,鑄造／鍛造模具技術人員,塑膠押出技術人員,塑膠模具技術人員,金屬模具技術人員,沖床人員,電機技師／工程師,壓鑄模具技術人員,智慧製程工程師,,0,2
worst_practice,庫版半技工,裝潢工程人員,營建工程人員,,,,電機技師／工程師,電機設備裝配員,CNC車床人員,智慧製程工程師,技術人員,沖床人員,放電加工技術人員,水電工,塑膠押出技術人員,線切割技術人員,,0,2
worst_practice,現場工程師及助理工程師(台中西屯)意者請直接電洽楊先生*0972575722*,工地監工,營建工程人員,,,,室內設計助理,冷凍空調繪圖／設計,音響／音控技術人員,光電／半導體工程助理,設計助理,機械設計／繪圖人員,工程助理,CAD／CAM工程師,嵌入式工程師,軟體助理工程師,,0,2
worst_practice,工程師/監工,工地監工,營建工程人員,,,,水電工程師,PLC／自動控制工程師,水電工,電機工程主管,土木技師,智慧製程工程師,土木工程師,電機技師／工程師,結構技師／工程師,工業設計,,0,2
worst_practice,風管工程人員,水電工,營建工程人員,,,,工務工管人員,土木工程師,電信／配線繪圖,IC設計工程師,現場規劃工程師,網路管理工程師,水電工程師,嵌入式工程師,廠務,系統工程師,,0,2
worst_practice,【電洽優先】道路施工人員＜有駕照者優＞,聯結車司機,營建工程人員,,,,水電工程師,土木技師,PLC／自動控制工程師,土木工程師,工業設計,水電工,消防專業人員,機構工程師,結構技師／工程師,電信／配線繪圖,,0,2
worst_practice,機電工程師(儲能組),機電技師／工程師,營建工程人員,,,,PLC／自動控制工程師,電機技師／工程師,電機設備裝配員,智慧製程工程師,水電工,機構工程師,工業設計,模具技術人員,水電工程師,機械加工技術人員,,0,2
worst_practice,機電品管工程師,品保工程師,營建工程人員,,,,PLC／自動控制工程師,電機設備裝配員,電機技師／工程師,水電工程師,水電工,工業設計,電機工程主管,機構工程師,智慧製程工程師,生產設備工程師,,0,2
worst_practice,高中自然科老師,升學補習班老師,數理補習班老師,,,,高中職教師,作文老師,國中教師,國小教師,藥師,PLC／自動控制工程師,音樂老師,工讀生,資材人員,機構工程師,,0,2
worst_practice,國小自然老師,升學補習班老師,數理補習班老師,,,,國小教師,智慧製程工程師,木工,調酒師／吧台人員,幼教老師,美術老師,工讀生,品管／品保主管,教保員／保育員,獸醫／獸醫佐,,0,2
worst_practice,防疫在家工作_一對一實體及線上家教老師,升學補習班老師,數理補習班老師,,,,房務人員,照顧實務指導員,空服人員,水電工程師,居家服務督導員,照顧服務／指導員,神秘客,木工,消防專業人員,防水施工人員,,0,2
worst_practice,惠文分校-國中自然專任教師(兼職),升學補習班老師,數理補習班老師,,,,電腦補習班老師,國中教師,高中職教師,電腦操作／資料輸入,工讀生,幼教老師,資材人員,日文翻譯／口譯人員,飯店／旅館櫃檯人員,檔案資料管理人員,,0,2
worst_practice,高中物理講師(高雄區),升學補習班老師,數理補習班老師,,,,高中職教師,倉管／物料管理員,生鮮處理人員,倉儲物流人員,資材人員,國小教師,理貨人員,國中教師,包裝員／作業員,作文老師,,0,2
worst_practice,高中化學講師(高雄區),升學補習班老師,數理補習班老師,,,,高中職教師,國中教師,資材人員,作文老師,國小教師,藥師,品管人員,CNC車床人員,智慧製程工程師,檢驗人員,,0,2
worst_practice,高中數學講師(高雄區),升學補習班老師,數理補習班老師,,,,高中職教師,國中教師,作文老師,國小教師,珠心算老師,留學諮詢顧問,特殊教育教師,音樂老師,電腦補習班老師,教材編輯人員,,0,2
worst_practice,國中理化講師(高雄區),升學補習班老師,數理補習班老師,,,,國中教師,高中職教師,國小教師,作文老師,資材人員,CNC車床人員,PLC／自動控制工程師,生鮮處理人員,智慧製程工程師,神秘客,,0,2
worst_practice,兼職國高中數理科講師(極限東興校),升學補習班老師,數理補習班老師,,,,電腦補習班老師,留學諮詢顧問,教授／副教授／助理教授,作文老師,數位IC設計工程師,資料庫管理人員,神秘客,教材編輯人員,數據分析師／資料分析師,國中教師,,0,2
worst_practice,兼職國高中數理科講師(極限科園校),升學補習班老師,數理補習班老師,,,,電腦補習班老師,留學諮詢顧問,作文老師,教授／副教授／助理教授,數位IC設計工程師,數據分析師／資料分析師,資料庫管理人員,教材編輯人員,神秘客,國中教師,,0,2
worst_practice,兼職國高中數理科講師(極限關埔校),升學補習班老師,數理補習班老師,,,,電腦補習班老師,教授／副教授／助理教授,留學諮詢顧問,作文老師,數位IC設計工程師,數據分析師／資料分析師,資料庫管理人員,教材編輯人員,珠心算老師,神秘客,,0,2
worst_practice,國中理化科教學主任,升學補習班老師,數理補習班老師,,,,國中教師,作文老師,資材主管,地質師／地質工程師,智慧製程工程師,國小教師,電機工程主管,高中職教師,實驗／化驗人員,資材人員,,0,2
worst_practice,國中兼職國文老師,升學補習班老師,數理補習班老師,,,,國中教師,國小教師,高中職教師,工讀生,作文老師,音樂老師,飯店／旅館櫃檯人員,電腦補習班老師,藥師,專任管理員,,0,2
worst_practice,百世資優數學誠徵兼職高中 國中 國小老師(北市新生),升學補習班老師,數理補習班老師,,,,工讀生,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館櫃檯人員,飯店／旅館服務人員,房務人員,休閒娛樂事業從業人員,藥師,專任管理員,,0,2
worst_practice,百世資優數學誠徵兼職高中 國中 國小老師(中壢新明),升學補習班老師,數理補習班老師,,,,國小教師,工讀生,國中教師,高中職教師,房務人員,資材人員,音樂老師,神秘客,木工,飯店／旅館櫃檯人員,,0,2
worst_practice,百世資優數學誠徵兼職高中 國中 國小老師(北市大安),升學補習班老師,數理補習班老師,,,,飯店／旅館服務人員,調酒師／吧台人員,工讀生,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館櫃檯人員,房務人員,休閒娛樂事業從業人員,專任管理員,金融營業人員,,0,2
worst_practice,百世資優數學誠徵兼職高中 國中 國小老師(北市南京),升學補習班老師,數理補習班老師,,,,工讀生,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,飯店／旅館櫃檯人員,房務人員,休閒娛樂事業從業人員,飯店／旅館服務人員,專任管理員,藥師,,0,2
worst_practice,百世資優數學誠徵兼職高中 國中 國小老師(北市松信),升學補習班老師,數理補習班老師,,,,工讀生,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館櫃檯人員,門市／店員／專櫃人員,飯店／旅館服務人員,專任管理員,房務人員,藥師,休閒娛樂事業從業人員,,0,2
worst_practice,百世資優數學誠徵兼職高中 國中 國小老師(板橋忠孝),升學補習班老師,數理補習班老師,,,,專任管理員,工讀生,飯店／旅館櫃檯人員,國小教師,音樂老師,休閒娛樂事業從業人員,調酒師／吧台人員,房務人員,飯店／旅館服務人員,國中教師,,0,2
worst_practice,百世資優數學誠徵兼職高中 國中 國小老師(北市古亭),升學補習班老師,數理補習班老師,,,,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館服務人員,門市／店員／專櫃人員,工讀生,侍酒師,休閒娛樂事業從業人員,飯店／旅館櫃檯人員,外送人員,售票／收銀人員,,0,2
worst_practice,百世資優數學誠徵兼職高中 國中 國小老師(永和秀朗),升學補習班老師,數理補習班老師,,,,國小教師,工讀生,國中教師,神秘客,音樂老師,房務人員,飯店／旅館櫃檯人員,資材人員,高中職教師,電腦補習班老師,,0,2
worst_practice,百世資優數學誠徵兼職高中 國中 國小老師(北市東湖),升學補習班老師,數理補習班老師,,,,工讀生,調酒師／吧台人員,冷熱飲調製人員,飯店／旅館櫃檯人員,門市／店員／專櫃人員,專任管理員,休閒娛樂事業從業人員,房務人員,飯店／旅館服務人員,藥師,,0,2
worst_practice,"PSJ個別指導誠徵兼職國中小(數學,自然,國文)老師(新竹區)",升學補習班老師,數理補習班老師,,,,國中教師,電腦補習班老師,國小教師,導遊／領隊／導覽,游泳教練,工讀生,特殊教育教師,神秘客,音樂老師,高中職教師,,0,2
worst_practice,學徒/半技師,營建雜工／粗工,營建工程人員,,,,CNC車床人員,學徒,機車維修人員,壓鑄模具技術人員,放電加工技術人員,汽車檢驗員,線切割技術人員,沖床人員,電機技師／工程師,塑膠押出技術人員,,0,2
worst_practice,工程助手（無經驗可),營建雜工／粗工,營建工程人員,,,,冷凍空調繪圖／設計,室內設計助理,機械設計／繪圖人員,CAD／CAM工程師,嵌入式工程師,軟體工程師,客服工程師,軟體助理工程師,IC設計工程師,工程助理,,0,2
worst_practice,現場施工人員(無經驗可),營建雜工／粗工,營建工程人員,,,,水電工,PLC／自動控制工程師,電機設備裝配員,水電工程師,電機技師／工程師,電子設備維修人員,機械加工技術人員,生產設備工程師,技術人員,弱電工程師,,0,2
worst_practice,現場粗工(台南)直接來電,營建雜工／粗工,營建工程人員,,,,資材人員,智慧製程工程師,倉管／物料管理員,生管／助理,包裝員／作業員,生鮮處理人員,水電工,倉儲物流人員,CNC車床人員,電機技師／工程師,,0,2
worst_practice,新竹寶山台積電點工、技術工，年齡不拘、學歷不拘,營建雜工／粗工,營建工程人員,,,,電機技師／工程師,電機設備裝配員,技術人員,雷射技術操作員,水電工,機械加工技術人員,模具技術人員,CNC車床人員,電器產品維修人員,智慧製程工程師,,0,2
worst_practice,現場施工人員/學徒/設備安裝學徒,營建雜工／粗工,營建工程人員,,,,通信維修人員,水電工,電器產品維修人員,電機設備裝配員,電子設備維修人員,冷凍空調技術人員／安裝員,組裝組立技術人員,電機技師／工程師,電機維修人員,機械加工技術人員,,0,2
worst_practice,巡查人員,營建雜工／粗工,營建工程人員,,,,神秘客,資材人員,產品經理,房務人員,電話客服人員,倉儲物流人員,報關人員,資料庫管理人員,倉管／物料管理員,客服主管,,0,2
worst_practice,正職-粗工【無經驗可】,營建雜工／粗工,營建工程人員,,,,調酒師／吧台人員,西式廚師,冷熱飲調製人員,餐廚助手,洗碗人員,門市／店員／專櫃人員,智慧製程工程師,品管人員,品管／品保主管,中式廚師,,0,2
worst_practice,標線工程人員,營建雜工／粗工,營建工程人員,,,,土木工程師,IC設計工程師,水電工程師,工務工管人員,嵌入式工程師,現場規劃工程師,電信／配線繪圖,軟體工程師,冷凍空調繪圖／設計,消防專業人員,,0,2
worst_practice,工地焊接師傅（西工）/體力工,營建雜工／粗工,營建工程人員,,,,金屬建材架構人員,電機技師／工程師,結構技師／工程師,水電工,電機設備裝配員,水電工程師,砌磚工及砌石工,電機工程主管,機電技師／工程師,PLC／自動控制工程師,,0,2
worst_practice,製成排氣系統 二次配管路技術人員,冷凍空調繪圖／設計,營建工程人員,,,,技術人員,電機設備裝配員,電機技師／工程師,水電工,機械設備組裝測試人員,金屬模具技術人員,水電工程師,機電技師／工程師,電器產品維修人員,燈光技術人員,,0,2
worst_practice,高中生物助教,升學補習班老師,數理補習班老師,,,,生鮮處理人員,高中職教師,倉管／物料管理員,理貨人員,教保員／保育員,幼教老師,倉儲物流人員,國小教師,外務／快遞／送貨,藥師,,0,2
worst_practice,高中生物家教老師,升學補習班老師,數理補習班老師,,,,高中職教師,國小教師,國中教師,幼教老師,生鮮處理人員,教保員／保育員,美術老師,保母／托育人員,倉管／物料管理員,音樂老師,,0,2
worst_practice,高中物理講師(台南區),升學補習班老師,數理補習班老師,,,,高中職教師,倉管／物料管理員,國小教師,生鮮處理人員,國中教師,倉儲物流人員,資材人員,理貨人員,作文老師,包裝員／作業員,,0,2
worst_practice,高中化學講師(台南區),升學補習班老師,數理補習班老師,,,,高中職教師,國中教師,國小教師,作文老師,資材人員,藥師,美術老師,CNC車床人員,音樂老師,生鮮處理人員,,0,2
worst_practice,高中自然科講師(台南區),升學補習班老師,數理補習班老師,,,,高中職教師,作文老師,國中教師,國小教師,講師,授權／授信／徵信人員,電腦補習班老師,PLC／自動控制工程師,微生物分析師,機構工程師,,0,2
worst_practice,化學老師,高中職教師,數理補習班老師,,,,智慧製程工程師,地質師／地質工程師,資材人員,木工,品管人員,美術老師,水電工,水電工程師,PLC／自動控制工程師,電機技師／工程師,,0,2
worst_practice,現場工程師(土建)(台北市中山區）,工地監工,營建工程人員,,,,PLC／自動控制工程師,水電工程師,工業設計,土木技師,建築繪圖／設計,軟體工程師,嵌入式工程師,土木工程師,冷凍空調繪圖／設計,機構工程師,,0,2
worst_practice,兼職國小課輔老師,補習班導師,數理補習班老師,,,,升學補習班老師,教保員／保育員,安親課輔老師,幼教老師,國小教師,飯店／旅館櫃檯人員,工讀生,專任管理員,電腦補習班老師,美術老師,,0,2
worst_practice,國中伴讀教師/(自然)土城,補習班導師,數理補習班老師,,,,國中教師,國小教師,高中職教師,藥師助理,藥師,調酒師／吧台人員,工讀生,音樂老師,冷熱飲調製人員,門市／店員／專櫃人員,,0,2
worst_practice,百世資優數學誠徵兼職夜間櫃檯(新竹竹北),補習班導師,數理補習班老師,,,,飯店／旅館櫃檯人員,電腦補習班老師,電話客服人員,神秘客,資料庫管理人員,影片製作技術人員,客服人員,房務人員,資材人員,留學諮詢顧問,,0,2
worst_practice,【中學部】115學年度國中部理化科教師甄選公告,國中教師,數理補習班老師,,,,實驗／化驗人員,電機工程主管,結構技師／工程師,智慧製程工程師,生管主管,資材主管,地質師／地質工程師,製程主管,品保工程師,壓鑄模具技術人員,,0,2
worst_practice,英文老師_專兼職可,語文補習班老師,升學補習班老師,,,,資材人員,工讀生,電腦操作／資料輸入,電腦補習班老師,補習班導師,飯店／旅館櫃檯人員,排版人員,資料庫管理人員,神秘客,房務人員,,0,2
worst_practice,北區-兼職(暑假)美語老師(新竹市/北門國小附近),語文補習班老師,升學補習班老師,,,,調酒師／吧台人員,冷熱飲調製人員,門市／店員／專櫃人員,外送人員,飯店／旅館服務人員,侍酒師,工讀生,售票／收銀人員,藥師助理,餐飲服務人員,,0,2
worst_practice,北區-兼職美語老師(深坑/深坑國小附近),語文補習班老師,升學補習班老師,,,,外送人員,冷熱飲調製人員,調酒師／吧台人員,工讀生,門市／店員／專櫃人員,資材人員,電腦操作／資料輸入,飯店／旅館服務人員,飯店／旅館櫃檯人員,專任管理員,,0,2
worst_practice,中區-兼職英文老師(派駐台中清水分校),語文補習班老師,升學補習班老師,,,,電腦補習班老師,電腦操作／資料輸入,檔案資料管理人員,調酒師／吧台人員,資材人員,業務助理,排版人員,其他語言翻譯／口譯人員,外送人員,工讀生,,0,2
worst_practice,中區-兼職美語老師(派駐彰化埤頭分校),語文補習班老師,升學補習班老師,,,,電腦補習班老師,國中教師,高中職教師,資材人員,其他語言翻譯／口譯人員,工讀生,電話客服人員,電腦操作／資料輸入,神秘客,藥師,,0,2
worst_practice,中區-兼職 英文老師 (派駐台中西區分校),語文補習班老師,升學補習班老師,,,,電腦補習班老師,電腦操作／資料輸入,檔案資料管理人員,其他語言翻譯／口譯人員,資材人員,業務助理,排版人員,工讀生,調酒師／吧台人員,秘書,,0,2
worst_practice,台北總公司儲備美語老師,語文補習班老師,升學補習班老師,,,,行政主管,國內業務主管,資材人員,客服主管,廣告設計,總務人員,儲備幹部,產品企劃主管,排版人員,資料庫管理人員,,0,2
worst_practice,"徐薇英文南區-全職,兼職美語老師(派駐台南隆田分校)",語文補習班老師,升學補習班老師,,,,外送人員,工讀生,資材人員,電腦操作／資料輸入,專任管理員,飯店／旅館服務人員,飯店／旅館櫃檯人員,電腦補習班老師,門市／店員／專櫃人員,業務助理,,0,2
